alert_id,transaction_id,alert_rule,score,alert_status,created_ts
A0003852,T00001068,risky_category,69.72,review,2025-01-22 01:45:23
A0003853,T00023298,high_amount,60.62,review,2025-12-18 09:18:36
A0003854,T00011946,high_amount,44.07,closed,2025-01-16 00:58:05
A0003855,T00019968,new_device,13.17,closed,2025-10-05 12:52:22
A0003856,T00006668,velocity,73.92,review,2025-09-15 11:36:37
A0003857,T00022327,high_amount,33.0,closed,2025-06-29 22:23:29
A0003858,T00024648,velocity,87.2,escalated,2025-11-26 14:48:43
A0003859,T00010418,risky_category,54.63,review,2025-07-04 02:15:47
A0003860,T00007828,velocity,40.01,closed,2025-01-28 17:36:18
A0003861,T00018029,new_device,19.79,closed,2025-07-06 06:29:37
A0003862,T00004574,risky_category,76.2,escalated,2025-08-21 13:55:39
A0003863,T00006660,blacklist_match,40.74,closed,2025-09-03 04:19:33
A0003864,T00004841,cross_border,78.96,escalated,2025-12-27 12:49:37
A0003865,T00018410,new_device,58.43,review,2025-09-21 18:23:15
A0003866,T00023103,new_device,63.48,review,2025-10-06 19:04:16
A0003867,T00015593,high_amount,46.1,closed,2025-06-13 11:17:37
A0003868,T00007958,cross_border,88.05,escalated,2025-07-19 06:31:09
A0003869,T00024473,blacklist_match,82.01,escalated,2025-08-08 04:32:45
A0003870,T00012591,cross_border,24.56,closed,2025-07-07 02:16:02
A0003871,T00007089,new_device,43.17,closed,2025-08-08 10:56:21
A0003872,T00002235,high_amount,51.54,review,2025-10-22 22:59:44
A0003873,T00015720,risky_category,76.56,escalated,2025-05-30 15:31:01
A0003874,T00015435,risky_category,61.72,review,2025-01-23 14:04:56
A0003875,T00009176,blacklist_match,58.84,review,2025-06-17 07:33:13
A0003876,T00017396,velocity,45.53,closed,2025-04-07 18:42:11
A0003877,T00004335,cross_border,31.54,closed,2025-07-05 22:01:18
A0003878,T00016198,new_device,21.27,closed,2025-11-10 01:08:40
A0003879,T00004713,velocity,53.2,review,2025-02-04 05:47:21
A0003880,T00018173,cross_border,38.41,closed,2025-06-05 01:37:52
A0003881,T00019980,risky_category,94.11,escalated,2025-02-16 02:31:41
A0003882,T00020630,risky_category,66.39,review,2025-01-10 10:33:12
A0003883,T00007924,velocity,81.79,escalated,2025-03-21 05:17:17
A0003884,T00011211,risky_category,31.9,closed,2025-01-25 17:46:26
A0003885,T00021716,risky_category,93.5,escalated,2025-08-09 13:29:07
A0003886,T00003742,velocity,90.07,escalated,2025-09-20 06:12:13
A0003887,T00009040,new_device,41.37,closed,2025-06-20 11:49:33
A0003888,T00021771,high_amount,76.04,escalated,2025-04-07 04:15:24
A0003889,T00014489,velocity,81.21,escalated,2025-11-13 07:28:09
A0003890,T00002232,risky_category,30.33,closed,2025-03-08 02:04:29
A0003891,T00007749,cross_border,42.42,closed,2025-02-17 07:54:41
A0003892,T00002357,risky_category,50.55,review,2025-05-04 19:40:50
A0003893,T00009566,new_device,77.77,escalated,2025-01-23 00:57:09
A0003894,T00022429,blacklist_match,83.92,escalated,2025-10-14 06:20:42
A0003895,T00013352,cross_border,19.94,closed,2025-02-21 19:41:16
A0003896,T00015857,cross_border,43.5,closed,2025-06-25 06:59:26
A0003897,T00020864,blacklist_match,44.63,closed,2025-09-20 23:08:27
A0003898,T00003665,new_device,14.14,closed,2025-04-07 12:05:00
A0003899,T00011431,high_amount,74.23,review,2025-10-19 00:19:39
A0003900,T00002010,high_amount,93.13,escalated,2025-09-05 07:27:48
A0003901,T00000008,new_device,3.68,closed,2025-11-27 08:14:12
A0003902,T00005945,high_amount,21.6,closed,2025-05-24 08:44:53
A0003903,T00010717,cross_border,71.68,review,2025-11-29 21:07:47
A0003904,T00009740,high_amount,32.05,closed,2025-09-24 22:48:01
A0003905,T00011983,risky_category,54.57,review,2025-06-30 23:02:19
A0003906,T00009733,blacklist_match,65.48,review,2025-01-23 23:18:35
A0003907,T00022702,risky_category,36.69,closed,2025-03-08 06:27:03
A0003908,T00006215,new_device,19.53,closed,2025-09-22 02:36:08
A0003909,T00010285,velocity,62.55,review,2025-06-14 17:26:58
A0003910,T00011750,velocity,47.96,closed,2025-09-28 21:23:13
A0003911,T00003471,new_device,41.15,closed,2025-05-16 23:09:39
A0003912,T00000410,high_amount,60.6,review,2025-03-08 05:53:46
A0003913,T00008564,new_device,87.28,escalated,2025-02-18 23:51:52
A0003914,T00016885,blacklist_match,85.74,escalated,2025-11-05 21:39:59
A0003915,T00005106,high_amount,89.97,escalated,2025-09-04 14:05:18
A0003916,T00019019,velocity,52.27,review,2025-01-30 12:21:18
A0003917,T00018510,cross_border,89.07,escalated,2025-10-05 17:20:42
A0003918,T00004799,blacklist_match,47.7,closed,2025-11-29 10:41:22
A0003919,T00010207,velocity,49.88,closed,2025-08-31 14:47:15
A0003920,T00001864,risky_category,33.93,closed,2025-02-07 02:43:42
A0003921,T00003009,high_amount,58.77,review,2025-07-28 09:26:03
A0003922,T00010557,velocity,80.38,escalated,2025-05-04 14:44:25
A0003923,T00022268,velocity,62.8,review,2025-12-10 19:21:52
A0003924,T00008352,new_device,46.78,closed,2025-12-19 08:08:23
A0003925,T00003170,new_device,39.46,closed,2025-09-09 23:40:18
A0003926,T00005964,high_amount,55.97,review,2025-03-27 01:28:10
A0003927,T00021265,cross_border,26.57,closed,2025-01-30 19:07:29
A0003928,T00013061,blacklist_match,54.35,review,2025-10-06 19:04:06
A0003929,T00024216,high_amount,51.33,review,2025-03-07 22:14:44
A0003930,T00006025,high_amount,46.36,closed,2025-10-10 02:00:57
A0003931,T00018265,velocity,27.17,closed,2025-06-02 14:42:12
A0003932,T00009534,risky_category,65.64,review,2025-02-25 03:09:18
A0003933,T00010512,new_device,48.39,closed,2025-07-28 14:45:50
A0003934,T00009625,high_amount,65.14,review,2025-10-19 18:10:52
A0003935,T00021657,high_amount,57.37,review,2025-10-03 16:03:54
A0003936,T00023638,risky_category,30.27,closed,2025-10-31 16:21:19
A0003937,T00001827,cross_border,62.22,review,2025-06-06 22:58:38
A0003938,T00013325,risky_category,36.14,closed,2025-06-08 13:15:15
A0003939,T00023629,risky_category,52.61,review,2025-03-20 21:12:12
A0003940,T00010864,velocity,64.05,review,2025-01-30 03:51:06
A0003941,T00023136,velocity,43.53,closed,2025-12-31 04:42:49
A0003942,T00014787,blacklist_match,68.83,review,2025-10-14 15:14:09
A0003943,T00000832,velocity,25.46,closed,2025-12-21 14:26:54
A0003944,T00016309,high_amount,48.07,closed,2025-10-25 15:31:18
A0003945,T00001698,blacklist_match,86.55,escalated,2025-03-22 10:25:59
A0003946,T00004891,high_amount,19.35,closed,2025-09-23 16:45:25
A0003947,T00019957,risky_category,16.04,closed,2025-08-01 22:08:52
A0003948,T00022145,velocity,51.78,review,2025-04-30 23:50:19
A0003949,T00004030,blacklist_match,20.63,closed,2025-05-23 07:55:41
A0003950,T00000218,risky_category,41.32,closed,2025-09-24 07:16:24
A0003951,T00020876,velocity,63.95,review,2025-10-30 20:36:09
A0003952,T00019088,cross_border,41.91,closed,2025-12-08 12:06:17
A0003953,T00021071,high_amount,66.54,review,2025-05-19 01:06:56
A0003954,T00013984,cross_border,93.71,escalated,2025-11-02 04:47:22
A0003955,T00022213,high_amount,67.38,review,2025-10-15 05:17:49
A0003956,T00002991,velocity,45.2,closed,2025-01-04 08:49:11
A0003957,T00006837,velocity,15.27,closed,2025-11-16 03:48:24
A0003958,T00011885,velocity,70.58,review,2025-01-22 23:30:37
A0003959,T00004991,risky_category,49.65,closed,2025-09-05 09:28:19
A0003960,T00023659,risky_category,47.4,closed,2025-10-02 22:00:06
A0003961,T00017644,velocity,60.31,review,2025-11-14 12:49:32
A0003962,T00008729,cross_border,24.89,closed,2025-08-12 02:40:22
A0003963,T00000542,cross_border,82.04,escalated,2025-12-25 14:37:00
A0003964,T00012600,cross_border,14.57,closed,2025-07-29 10:54:54
A0003965,T00001529,blacklist_match,47.36,closed,2025-03-03 06:44:08
A0003966,T00008099,blacklist_match,56.02,review,2025-06-13 10:10:47
A0003967,T00000710,new_device,75.37,escalated,2025-06-10 18:09:41
A0003968,T00001839,new_device,45.02,closed,2025-10-30 01:16:42
A0003969,T00004987,velocity,62.72,review,2025-04-12 05:52:25
A0003970,T00021457,risky_category,64.17,review,2025-11-12 17:39:56
A0003971,T00020426,new_device,56.92,review,2025-11-08 00:11:10
A0003972,T00013606,high_amount,61.91,review,2025-03-02 04:56:07
A0003973,T00017622,risky_category,26.03,closed,2025-05-28 08:46:57
A0003974,T00012806,new_device,46.03,closed,2025-04-01 22:31:56
A0003975,T00005402,risky_category,48.6,closed,2025-03-24 07:12:40
A0003976,T00020939,cross_border,20.39,closed,2025-08-12 18:21:07
A0003977,T00006043,high_amount,39.61,closed,2025-12-18 00:00:58
A0003978,T00016810,velocity,30.56,closed,2025-08-27 00:17:35
A0003979,T00009649,high_amount,76.73,escalated,2025-04-25 19:27:42
A0003980,T00014217,blacklist_match,62.5,review,2025-07-20 19:11:01
A0003981,T00021232,high_amount,88.48,escalated,2025-07-05 16:52:37
A0003982,T00014152,cross_border,59.28,review,2025-03-10 18:33:40
A0003983,T00012314,high_amount,56.37,review,2025-09-25 08:44:38
A0003984,T00007374,velocity,28.24,closed,2025-08-03 04:20:31
A0003985,T00000704,new_device,47.54,closed,2025-08-18 10:50:07
A0003986,T00005228,new_device,51.84,review,2025-12-25 19:25:26
A0003987,T00015385,risky_category,56.49,review,2025-12-23 08:36:05
A0003988,T00021099,high_amount,23.39,closed,2025-07-06 22:37:35
A0003989,T00004064,high_amount,46.32,closed,2025-03-28 15:28:35
A0003990,T00007666,risky_category,66.88,review,2025-02-14 11:19:44
A0003991,T00022704,velocity,29.49,closed,2025-10-27 02:14:53
A0003992,T00002790,cross_border,67.85,review,2025-07-02 00:20:08
A0003993,T00012590,risky_category,61.26,review,2025-06-02 07:59:54
A0003994,T00004725,high_amount,58.58,review,2025-05-25 16:32:55
A0003995,T00004410,cross_border,63.71,review,2025-05-17 15:16:14
A0003996,T00007544,velocity,50.82,review,2025-05-04 13:36:41
A0003997,T00011864,high_amount,44.67,closed,2025-09-15 17:06:48
A0003998,T00012202,velocity,61.08,review,2025-10-30 08:45:04
A0003999,T00010462,velocity,90.0,escalated,2025-12-17 06:47:51
A0004000,T00013199,new_device,46.62,closed,2025-08-16 19:07:11
A0004001,T00002237,risky_category,85.03,escalated,2025-10-11 07:19:41
A0004002,T00024964,new_device,57.49,review,2025-09-21 14:54:52
A0004003,T00013033,high_amount,29.47,closed,2025-10-26 23:43:59
A0004004,T00014063,blacklist_match,39.11,closed,2025-06-23 15:47:03
A0004005,T00000458,risky_category,26.52,closed,2025-01-23 07:23:19
A0004006,T00013570,high_amount,55.67,review,2025-10-05 05:33:18
A0004007,T00002325,velocity,55.72,review,2025-02-04 05:38:17
A0004008,T00016335,risky_category,84.51,escalated,2025-06-15 23:24:34
A0004009,T00012374,new_device,22.26,closed,2025-04-11 22:08:22
A0004010,T00021846,cross_border,23.45,closed,2025-05-26 11:03:51
A0004011,T00008228,risky_category,18.06,closed,2025-12-25 09:41:03
A0004012,T00002973,high_amount,57.53,review,2025-03-28 22:30:13
A0004013,T00002993,new_device,42.61,closed,2025-01-10 07:36:12
A0004014,T00001741,velocity,79.8,escalated,2025-02-15 21:47:46
A0004015,T00001846,new_device,49.93,closed,2025-02-10 04:55:55
A0004016,T00009577,high_amount,77.59,escalated,2025-01-02 02:18:58
A0004017,T00013655,blacklist_match,35.21,closed,2025-08-18 22:03:46
A0004018,T00024046,new_device,61.34,review,2025-06-11 15:02:30
A0004019,T00009106,risky_category,74.41,review,2025-04-12 20:43:27
A0004020,T00015912,risky_category,49.06,closed,2025-09-03 12:36:03
A0004021,T00007922,velocity,38.42,closed,2025-09-24 02:17:20
A0004022,T00004857,cross_border,63.28,review,2025-03-27 06:43:14
A0004023,T00021338,velocity,66.27,review,2025-02-08 07:53:03
A0004024,T00015495,cross_border,55.91,review,2025-06-06 02:48:46
A0004025,T00019854,risky_category,20.21,closed,2025-09-28 13:30:39
A0004026,T00000747,new_device,71.18,review,2025-07-26 05:12:54
A0004027,T00018891,velocity,86.0,escalated,2025-02-02 22:16:20
A0004028,T00022825,cross_border,48.36,closed,2025-09-08 20:38:48
A0004029,T00015398,risky_category,32.3,closed,2025-12-11 22:31:07
A0004030,T00007357,high_amount,74.68,review,2025-11-17 20:08:46
A0004031,T00010407,cross_border,32.65,closed,2025-06-25 18:26:08
A0004032,T00000681,risky_category,26.4,closed,2025-12-25 08:46:10
A0004033,T00019201,new_device,65.39,review,2025-11-20 20:37:24
A0004034,T00014682,new_device,48.32,closed,2025-06-02 07:51:18
A0004035,T00020961,velocity,39.35,closed,2025-03-23 23:10:42
A0004036,T00017245,velocity,46.46,closed,2025-09-10 08:10:09
A0004037,T00013043,new_device,46.83,closed,2025-09-14 22:29:13
A0004038,T00016621,risky_category,83.11,escalated,2025-06-02 00:06:13
A0004039,T00014343,risky_category,59.76,review,2025-09-28 12:48:23
A0004040,T00024518,high_amount,22.87,closed,2025-09-08 18:43:51
A0004041,T00024459,cross_border,29.81,closed,2025-11-06 13:02:22
A0004042,T00022730,risky_category,28.18,closed,2025-09-19 00:11:21
A0004043,T00012955,risky_category,91.57,escalated,2025-03-02 09:33:22
A0004044,T00017046,high_amount,68.6,review,2025-07-07 06:39:52
A0004045,T00002211,cross_border,64.96,review,2025-09-25 18:01:18
A0004046,T00018370,high_amount,46.65,closed,2025-12-18 00:23:37
A0004047,T00004187,cross_border,51.3,review,2025-08-05 05:17:22
A0004048,T00014877,new_device,19.56,closed,2025-07-27 02:26:50
A0004049,T00005378,new_device,69.7,review,2025-07-26 18:10:17
A0004050,T00006496,new_device,68.34,review,2025-05-31 18:58:21
A0004051,T00003608,new_device,61.24,review,2025-01-26 16:07:52
A0004052,T00003128,high_amount,93.69,escalated,2025-05-05 17:29:59
A0004053,T00014844,cross_border,66.04,review,2025-08-04 10:09:49
A0004054,T00017834,velocity,25.01,closed,2025-08-21 19:50:38
A0004055,T00023965,cross_border,4.95,closed,2025-11-14 18:42:44
A0004056,T00004519,risky_category,60.42,review,2025-09-14 01:39:34
A0004057,T00006835,velocity,91.34,escalated,2025-10-09 13:24:11
A0004058,T00003458,high_amount,35.21,closed,2025-06-12 17:17:59
A0004059,T00010784,new_device,90.73,escalated,2025-04-19 02:13:51
A0004060,T00006515,velocity,54.42,review,2025-04-03 21:57:58
A0004061,T00021090,velocity,55.59,review,2025-01-23 15:43:09
A0004062,T00019399,high_amount,50.7,review,2025-08-03 12:57:35
A0004063,T00008293,risky_category,44.86,closed,2025-03-21 22:13:04
A0004064,T00010476,cross_border,84.53,escalated,2025-10-13 12:19:38
A0004065,T00012670,blacklist_match,82.87,escalated,2025-01-01 14:27:06
A0004066,T00018067,cross_border,87.47,escalated,2025-10-16 16:35:00
A0004067,T00020357,high_amount,88.85,escalated,2025-05-03 16:51:00
A0004068,T00017892,new_device,53.56,review,2025-06-14 13:08:00
A0004069,T00018990,velocity,55.76,review,2025-12-26 10:14:40
A0004070,T00004216,high_amount,36.72,closed,2025-12-08 16:16:55
A0004071,T00012858,velocity,7.97,closed,2025-01-09 09:15:24
A0004072,T00023876,blacklist_match,70.73,review,2025-07-23 14:49:40
A0004073,T00007606,high_amount,64.77,review,2025-01-04 15:24:01
A0004074,T00013334,risky_category,76.28,escalated,2025-04-17 16:28:37
A0004075,T00008476,high_amount,71.03,review,2025-08-31 22:36:25
A0004076,T00007257,cross_border,69.48,review,2025-01-18 09:53:45
A0004077,T00021661,cross_border,31.25,closed,2025-12-28 11:51:32
A0004078,T00000315,high_amount,42.2,closed,2025-05-28 12:23:37
A0004079,T00017741,cross_border,50.46,review,2025-09-21 15:32:08
A0004080,T00023131,risky_category,52.81,review,2025-02-01 17:59:38
A0004081,T00002466,risky_category,91.79,escalated,2025-02-20 00:43:12
A0004082,T00023920,high_amount,73.45,review,2025-07-16 09:11:39
A0004083,T00006320,risky_category,32.14,closed,2025-09-17 00:01:03
A0004084,T00000515,new_device,38.95,closed,2025-07-26 16:15:47
A0004085,T00024507,velocity,62.16,review,2025-10-26 03:26:06
A0004086,T00000326,high_amount,22.49,closed,2025-07-08 23:09:37
A0004087,T00011397,cross_border,55.63,review,2025-09-25 10:09:14
A0004088,T00008740,velocity,54.05,review,2025-11-05 05:59:45
A0004089,T00022506,cross_border,50.35,review,2025-05-08 04:30:10
A0004090,T00021313,risky_category,55.58,review,2025-02-10 11:33:15
A0004091,T00011079,high_amount,41.01,closed,2025-02-12 10:05:53
A0004092,T00013620,velocity,84.72,escalated,2025-07-03 01:34:44
A0004093,T00014127,high_amount,30.07,closed,2025-05-19 00:34:43
A0004094,T00013765,high_amount,52.68,review,2025-08-30 11:08:14
A0004095,T00006449,velocity,2.52,closed,2025-01-12 04:43:06
A0004096,T00012892,high_amount,59.5,review,2025-04-11 03:26:32
A0004097,T00007989,velocity,40.13,closed,2025-06-13 22:29:42
A0004098,T00001601,blacklist_match,41.87,closed,2025-07-16 09:13:37
A0004099,T00013297,blacklist_match,45.32,closed,2025-02-12 14:08:32
A0004100,T00012837,risky_category,44.37,closed,2025-08-06 08:49:42
A0004101,T00000983,blacklist_match,79.75,escalated,2025-04-19 16:28:43
A0004102,T00017124,velocity,68.01,review,2025-02-01 23:40:17
A0004103,T00018553,high_amount,82.22,escalated,2025-10-02 04:29:15
A0004104,T00022686,cross_border,37.31,closed,2025-11-16 04:35:45
A0004105,T00001302,new_device,59.5,review,2025-10-03 10:37:05
A0004106,T00015295,blacklist_match,40.61,closed,2025-02-28 08:01:39
A0004107,T00018679,new_device,13.11,closed,2025-12-21 10:17:19
A0004108,T00021073,risky_category,8.68,closed,2025-05-26 15:40:57
A0004109,T00001728,risky_category,50.89,review,2025-09-11 10:27:25
A0004110,T00022028,risky_category,59.07,review,2025-10-18 09:35:59
A0004111,T00004221,cross_border,39.75,closed,2025-12-27 10:13:31
A0004112,T00014407,risky_category,52.25,review,2025-04-04 02:19:08
A0004113,T00014724,cross_border,35.46,closed,2025-06-21 23:31:25
A0004114,T00024357,velocity,67.78,review,2025-11-04 01:40:53
A0004115,T00005719,cross_border,25.12,closed,2025-10-09 20:32:21
A0004116,T00017149,velocity,80.67,escalated,2025-10-30 20:19:42
A0004117,T00023630,risky_category,60.57,review,2025-09-21 07:58:04
A0004118,T00000292,risky_category,53.79,review,2025-08-15 22:00:40
A0004119,T00004627,velocity,30.87,closed,2025-07-27 18:23:12
A0004120,T00021707,cross_border,43.21,closed,2025-03-23 09:51:25
A0004121,T00017258,cross_border,61.63,review,2025-04-16 06:40:12
A0004122,T00002293,velocity,92.57,escalated,2025-04-15 22:18:16
A0004123,T00003631,velocity,72.13,review,2025-05-24 18:48:45
A0004124,T00009872,blacklist_match,42.36,closed,2025-12-14 14:13:38
A0004125,T00002477,cross_border,45.35,closed,2025-05-13 04:26:43
A0004126,T00010793,velocity,60.63,review,2025-10-12 04:08:14
A0004127,T00018141,cross_border,31.56,closed,2025-08-10 23:04:46
A0004128,T00012667,new_device,52.36,review,2025-10-16 22:53:38
A0004129,T00008686,new_device,80.82,escalated,2025-12-20 11:35:32
A0004130,T00017840,risky_category,70.32,review,2025-04-22 13:26:08
A0004131,T00022488,cross_border,44.89,closed,2025-04-15 10:46:36
A0004132,T00002703,risky_category,68.16,review,2025-12-05 02:02:03
A0004133,T00001355,new_device,87.67,escalated,2025-05-21 00:14:57
A0004134,T00001321,risky_category,61.19,review,2025-06-25 15:36:23
A0004135,T00013500,velocity,11.12,closed,2025-11-20 00:45:20
A0004136,T00011030,blacklist_match,70.02,review,2025-03-30 08:40:06
A0004137,T00019282,cross_border,30.85,closed,2025-09-15 14:55:08
A0004138,T00012764,new_device,42.69,closed,2025-09-03 15:47:57
A0004139,T00003972,risky_category,59.51,review,2025-08-31 22:48:27
A0004140,T00015203,risky_category,72.03,review,2025-10-21 19:15:48
A0004141,T00013075,new_device,94.21,escalated,2025-03-29 12:39:26
A0004142,T00003902,velocity,48.1,closed,2025-05-29 01:16:34
A0004143,T00017380,cross_border,19.46,closed,2025-02-13 10:40:09
