customer_id,document_type,age,segment,district,kyc_status,risk_level,signup_date,monthly_income_pen
C003373,DNI,64,mass_market,Arequipa,verified,low,2023-03-31,1550.71
C003374,PASSPORT,35,affluent,Trujillo,verified,low,2023-07-25,1555.13
C003375,DNI,73,sme,Lima,verified,medium,2023-01-27,2334.52
C003376,DNI,64,affluent,La Molina,verified,medium,2024-01-13,3199.64
C003377,PASSPORT,60,affluent,Cusco,verified,low,2024-07-24,7134.22
C003378,DNI,42,mass_market,Surco,verified,high,2024-08-06,4209.01
C003379,DNI,44,mass_market,Lima,verified,medium,2024-02-19,1537.93
C003380,DNI,44,affluent,Arequipa,verified,low,2023-08-15,2129.38
C003381,DNI,29,mass_market,La Molina,verified,low,2024-08-25,2912.89
C003382,DNI,40,mass_market,San Borja,pending,medium,2023-03-09,1314.17
C003383,DNI,34,mass_market,Lima,verified,low,2023-12-28,3003.45
C003384,DNI,61,mass_market,Miraflores,verified,low,2023-09-17,1550.54
C003385,DNI,24,mass_market,Cusco,verified,medium,2024-10-19,1202.43
C003386,DNI,41,sme,Lima,verified,low,2023-03-04,1770.75
C003387,DNI,24,mass_market,Surco,verified,medium,2024-11-22,3737.09
C003388,DNI,46,affluent,Arequipa,verified,low,2024-09-14,3722.92
C003389,DNI,70,mass_market,Arequipa,verified,low,2024-12-03,3143.71
C003390,DNI,45,affluent,Piura,pending,low,2024-01-27,5142.98
C003391,DNI,40,mass_market,Arequipa,verified,low,2023-09-03,4851.63
C003392,DNI,27,sme,Piura,verified,low,2023-10-05,3335.61
C003393,DNI,33,sme,Arequipa,verified,low,2023-12-13,3091.8
C003394,DNI,60,mass_market,Surco,verified,medium,2024-01-07,3201.1
C003395,DNI,65,sme,Arequipa,verified,low,2023-05-03,2748.46
C003396,DNI,51,premium,Cusco,verified,low,2023-02-26,901.55
C003397,DNI,42,sme,Trujillo,verified,low,2023-06-09,5566.47
C003398,DNI,19,sme,San Borja,verified,low,2023-05-07,3709.45
C003399,DNI,67,mass_market,Cusco,verified,low,2024-08-29,1526.94
C003400,DNI,22,affluent,Arequipa,verified,low,2023-11-07,6537.43
C003401,PASSPORT,31,mass_market,La Molina,verified,medium,2024-06-01,2154.92
C003402,DNI,48,mass_market,Miraflores,rejected,low,2023-09-22,2809.4
C003403,DNI,57,premium,Trujillo,verified,medium,2023-10-15,5234.19
C003404,DNI,23,mass_market,San Borja,verified,low,2024-02-24,3364.64
C003405,DNI,45,affluent,Miraflores,verified,low,2024-06-11,6213.36
C003406,DNI,26,sme,Cusco,verified,low,2023-05-20,2456.13
C003407,CE,23,sme,Surco,verified,medium,2024-12-07,7556.36
C003408,DNI,70,premium,Surco,verified,low,2024-11-28,1943.43
C003409,DNI,34,mass_market,Miraflores,verified,low,2024-04-19,6152.98
C003410,DNI,57,mass_market,La Molina,verified,low,2024-09-28,857.64
C003411,DNI,52,mass_market,Miraflores,verified,medium,2024-06-12,1627.65
C003412,DNI,29,mass_market,Cusco,verified,medium,2024-01-24,3511.79
C003413,DNI,62,mass_market,Miraflores,verified,low,2024-05-25,2391.69
C003414,DNI,35,mass_market,San Borja,verified,low,2024-06-21,2860.89
C003415,DNI,72,affluent,La Molina,verified,medium,2023-08-01,3050.03
C003416,DNI,60,affluent,Callao,verified,medium,2024-05-27,1548.44
C003417,DNI,51,mass_market,Lima,verified,low,2023-09-22,1613.63
C003418,DNI,63,affluent,Callao,verified,medium,2023-12-09,3386.89
C003419,DNI,18,mass_market,Piura,verified,low,2023-02-07,2066.3
C003420,DNI,32,mass_market,Miraflores,verified,low,2023-08-21,6232.72
C003421,DNI,35,affluent,Surco,pending,low,2023-09-17,2682.3
C003422,DNI,39,affluent,Callao,verified,low,2023-11-04,4426.27
C003423,DNI,35,affluent,Arequipa,verified,low,2024-02-07,3803.09
C003424,DNI,66,mass_market,Cusco,verified,low,2023-09-18,2141.71
C003425,DNI,18,sme,Callao,verified,low,2024-04-20,1003.07
C003426,DNI,63,affluent,Trujillo,verified,low,2023-04-16,5719.96
C003427,DNI,37,affluent,La Molina,verified,low,2023-09-04,1739.93
C003428,DNI,73,affluent,Cusco,verified,low,2023-10-31,2387.34
C003429,DNI,71,sme,Surco,verified,medium,2023-12-09,2743.63
C003430,DNI,65,affluent,Piura,verified,low,2024-03-22,2898.49
C003431,DNI,53,affluent,Callao,verified,low,2023-02-07,5059.77
C003432,DNI,71,premium,La Molina,verified,low,2023-02-15,2990.52
C003433,DNI,55,affluent,Lima,pending,medium,2024-12-22,2779.3
C003434,DNI,42,mass_market,La Molina,verified,low,2024-08-27,5219.47
C003435,DNI,33,affluent,La Molina,verified,low,2023-08-08,4147.91
C003436,DNI,37,mass_market,Cusco,verified,medium,2023-09-13,1989.1
C003437,DNI,55,mass_market,Lima,verified,low,2023-05-17,1586.15
C003438,DNI,64,affluent,La Molina,verified,low,2023-08-19,1894.98
C003439,DNI,50,premium,Trujillo,verified,low,2024-12-14,2901.34
C003440,DNI,24,premium,Callao,verified,low,2024-07-31,1502.18
C003441,DNI,40,mass_market,Callao,pending,low,2023-02-07,3133.53
C003442,DNI,28,mass_market,Trujillo,verified,medium,2023-06-04,2776.48
C003443,DNI,50,mass_market,Callao,verified,low,2024-05-17,736.28
C003444,DNI,57,premium,La Molina,verified,medium,2023-04-15,1375.54
C003445,DNI,63,premium,Piura,verified,low,2023-09-12,609.62
C003446,DNI,22,affluent,La Molina,verified,low,2024-02-08,2467.23
C003447,DNI,62,sme,Cusco,verified,low,2024-05-02,5381.42
C003448,DNI,64,affluent,Arequipa,verified,low,2024-04-02,1053.78
C003449,DNI,58,affluent,Piura,verified,low,2024-06-11,1440.5
C003450,DNI,25,mass_market,Surco,verified,medium,2024-08-13,2724.24
C003451,DNI,68,mass_market,Surco,verified,low,2024-06-08,1660.6
C003452,DNI,34,affluent,Piura,verified,low,2024-01-05,1656.12
C003453,DNI,68,affluent,La Molina,verified,low,2023-04-12,4015.34
C003454,DNI,35,mass_market,Miraflores,verified,low,2024-10-25,2270.62
C003455,DNI,67,premium,Arequipa,verified,medium,2024-11-20,1315.93
C003456,DNI,44,mass_market,Trujillo,verified,low,2024-08-21,945.54
C003457,DNI,48,mass_market,La Molina,verified,low,2024-08-22,10042.93
C003458,DNI,21,affluent,Piura,verified,low,2024-06-24,5544.55
C003459,DNI,19,affluent,Miraflores,verified,low,2024-05-26,2325.29
C003460,DNI,73,affluent,La Molina,pending,low,2024-01-24,3128.54
C003461,DNI,22,mass_market,Miraflores,verified,low,2023-12-29,2278.58
C003462,DNI,34,mass_market,Piura,verified,medium,2024-09-03,3947.16
C003463,DNI,71,affluent,La Molina,verified,medium,2023-04-25,1863.44
C003464,DNI,56,affluent,Lima,verified,medium,2024-12-22,2211.12
C003465,DNI,49,mass_market,Callao,verified,medium,2023-12-09,3829.43
C003466,DNI,46,affluent,Piura,verified,low,2023-03-15,6631.74
C003467,DNI,33,mass_market,Surco,pending,low,2023-05-15,4481.79
C003468,DNI,18,affluent,Surco,verified,medium,2024-08-12,5876.12
C003469,DNI,29,sme,Arequipa,verified,medium,2024-01-15,2510.33
C003470,CE,36,mass_market,San Borja,verified,low,2024-05-04,2116.13
C003471,DNI,26,mass_market,Surco,verified,low,2023-05-05,1026.48
C003472,PASSPORT,65,affluent,San Borja,verified,low,2023-02-07,3101.71
C003473,DNI,24,affluent,Lima,verified,low,2023-11-06,3671.94
C003474,DNI,47,affluent,Piura,verified,low,2023-04-16,2527.53
C003475,DNI,32,sme,Miraflores,verified,medium,2024-07-09,1944.61
C003476,DNI,61,sme,Arequipa,verified,low,2023-08-13,5906.87
C003477,DNI,21,premium,Callao,verified,low,2023-08-30,4219.59
C003478,DNI,23,mass_market,Trujillo,verified,low,2024-02-01,6136.77
C003479,DNI,55,mass_market,San Borja,verified,low,2023-06-02,1764.34
C003480,DNI,64,mass_market,Callao,verified,low,2024-06-19,2019.23
C003481,DNI,52,mass_market,Arequipa,verified,high,2024-09-27,5777.62
C003482,DNI,19,affluent,Arequipa,verified,medium,2024-02-06,2904.33
C003483,DNI,22,mass_market,Surco,verified,medium,2023-05-26,2179.81
C003484,DNI,25,premium,Callao,verified,low,2023-07-10,2264.86
C003485,DNI,68,affluent,La Molina,verified,low,2024-11-07,2962.85
C003486,DNI,70,affluent,Cusco,verified,high,2024-08-05,5175.15
C003487,DNI,47,mass_market,Arequipa,verified,low,2023-07-20,2729.07
C003488,DNI,65,mass_market,San Borja,verified,medium,2023-01-12,4604.52
C003489,DNI,36,mass_market,Trujillo,verified,medium,2023-02-21,3854.74
C003490,DNI,47,mass_market,Trujillo,verified,low,2023-10-29,1838.88
C003491,DNI,72,mass_market,Lima,verified,low,2023-10-27,1838.08
C003492,DNI,48,affluent,Lima,verified,low,2024-06-04,2327.04
C003493,DNI,33,sme,Surco,verified,low,2023-05-20,1429.01
C003494,DNI,55,sme,La Molina,verified,low,2023-04-10,2246.71
C003495,DNI,39,affluent,Surco,verified,medium,2024-04-29,6852.63
C003496,DNI,50,mass_market,Trujillo,pending,medium,2023-05-17,2929.93
C003497,DNI,67,sme,Miraflores,verified,low,2024-01-01,1955.6
C003498,DNI,39,sme,Trujillo,verified,low,2024-06-17,8549.77
C003499,DNI,25,mass_market,Arequipa,verified,low,2024-05-21,1786.76
C003500,DNI,54,affluent,Callao,verified,low,2024-10-18,1756.3
C003501,DNI,29,mass_market,Callao,pending,low,2023-06-10,5861.83
C003502,DNI,67,sme,Arequipa,verified,low,2023-06-24,4288.64
C003503,DNI,22,premium,Arequipa,verified,low,2023-03-29,2775.17
C003504,DNI,42,mass_market,Trujillo,verified,low,2024-02-03,4710.5
C003505,DNI,71,sme,Callao,verified,low,2024-04-24,3516.88
C003506,DNI,46,affluent,Callao,verified,low,2024-06-28,1552.46
C003507,DNI,30,premium,Piura,verified,low,2024-04-21,797.38
C003508,DNI,70,mass_market,Callao,verified,low,2023-10-10,2181.92
C003509,DNI,43,sme,Arequipa,verified,low,2024-03-27,5413.81
C003510,DNI,39,mass_market,Lima,verified,medium,2024-09-15,2355.11
C003511,DNI,46,mass_market,La Molina,verified,medium,2023-03-23,3839.33
C003512,DNI,29,mass_market,Miraflores,verified,low,2023-08-01,3299.3
C003513,DNI,65,premium,Arequipa,verified,low,2024-06-03,1174.47
C003514,DNI,63,sme,Callao,verified,low,2023-05-14,2383.87
C003515,DNI,60,sme,San Borja,verified,low,2024-03-22,3631.44
C003516,DNI,45,premium,Trujillo,verified,medium,2023-04-28,1933.47
C003517,DNI,26,mass_market,Trujillo,verified,low,2024-08-18,2442.08
C003518,DNI,72,mass_market,La Molina,verified,low,2023-08-31,3697.68
C003519,DNI,27,mass_market,Arequipa,verified,low,2023-05-30,3102.45
C003520,DNI,65,mass_market,La Molina,verified,medium,2024-06-16,5301.79
C003521,DNI,68,mass_market,Lima,rejected,medium,2024-10-07,3681.29
C003522,DNI,59,mass_market,Cusco,verified,low,2024-01-14,1762.14
C003523,CE,43,mass_market,Surco,verified,medium,2024-08-30,2292.39
C003524,DNI,70,mass_market,San Borja,verified,low,2024-06-08,3014.42
C003525,DNI,53,mass_market,Surco,verified,low,2024-05-27,6223.75
C003526,DNI,70,mass_market,Cusco,verified,low,2024-10-23,2297.46
C003527,DNI,57,premium,San Borja,verified,low,2023-04-27,1149.51
C003528,DNI,28,affluent,Surco,verified,low,2024-10-25,3798.31
C003529,DNI,23,premium,San Borja,verified,high,2024-07-29,1967.31
C003530,DNI,21,mass_market,La Molina,verified,medium,2024-10-23,1470.1
C003531,CE,70,mass_market,Miraflores,verified,low,2023-11-13,3011.95
C003532,DNI,44,affluent,Piura,verified,low,2023-01-12,5090.22
C003533,DNI,72,mass_market,San Borja,verified,low,2023-03-31,2174.09
C003534,DNI,41,mass_market,Cusco,verified,low,2024-01-23,3917.13
C003535,DNI,22,mass_market,La Molina,verified,medium,2023-03-24,4337.5
C003536,DNI,67,mass_market,Piura,verified,low,2024-01-31,4607.72
C003537,DNI,71,mass_market,La Molina,verified,low,2024-06-28,1992.71
C003538,DNI,74,mass_market,Lima,verified,low,2024-10-22,1609.06
C003539,DNI,20,affluent,Callao,verified,low,2024-10-01,1734.35
C003540,DNI,24,mass_market,Trujillo,verified,low,2023-04-10,4605.64
C003541,DNI,41,mass_market,Lima,verified,high,2024-04-01,4302.99
C003542,DNI,39,sme,Cusco,verified,medium,2023-11-24,1760.88
C003543,DNI,29,mass_market,Arequipa,pending,low,2024-12-24,9633.04
C003544,DNI,52,mass_market,Arequipa,verified,medium,2023-03-15,1649.12
C003545,DNI,34,sme,Trujillo,verified,medium,2023-04-06,5165.23
C003546,DNI,20,mass_market,La Molina,verified,low,2023-04-02,6876.16
C003547,CE,28,mass_market,Miraflores,verified,low,2023-11-26,3166.45
C003548,DNI,23,mass_market,Cusco,verified,low,2023-06-24,1952.08
C003549,CE,60,mass_market,Trujillo,pending,low,2023-11-11,1975.68
C003550,DNI,53,affluent,Piura,pending,low,2024-11-17,2580.79
C003551,DNI,34,sme,Piura,verified,low,2024-07-21,5401.75
C003552,DNI,39,mass_market,Arequipa,verified,low,2024-05-11,1540.82
C003553,PASSPORT,18,affluent,Callao,verified,low,2023-09-26,1084.29
C003554,DNI,61,mass_market,La Molina,verified,low,2024-03-03,3637.78
C003555,DNI,73,mass_market,Arequipa,verified,low,2023-02-04,4104.7
C003556,DNI,20,affluent,Miraflores,verified,low,2023-04-29,8798.91
C003557,DNI,33,mass_market,Trujillo,verified,low,2024-01-06,1393.71
C003558,CE,52,mass_market,San Borja,verified,low,2024-07-21,2767.93
C003559,DNI,31,mass_market,Miraflores,verified,low,2024-03-26,5647.74
C003560,CE,66,mass_market,San Borja,verified,high,2023-11-05,3185.85
C003561,DNI,68,mass_market,La Molina,verified,low,2023-12-23,2677.15
C003562,DNI,24,sme,Trujillo,verified,low,2024-01-11,4602.93
C003563,DNI,43,mass_market,Piura,verified,low,2023-04-15,2143.8
C003564,DNI,73,mass_market,Piura,verified,low,2024-01-25,4761.3
C003565,DNI,60,mass_market,Lima,pending,low,2023-06-25,1495.99
C003566,DNI,65,affluent,Piura,pending,low,2023-04-16,1292.47
C003567,DNI,48,affluent,Cusco,verified,medium,2024-08-14,2564.52
C003568,DNI,41,affluent,Lima,verified,low,2023-06-12,727.92
C003569,DNI,36,affluent,Lima,verified,low,2023-09-24,3123.11
C003570,DNI,54,sme,Piura,verified,medium,2024-07-16,1149.51
C003571,DNI,18,mass_market,Arequipa,verified,low,2023-10-06,3481.89
C003572,DNI,42,mass_market,Callao,verified,low,2023-10-30,3301.07
C003573,DNI,73,sme,Callao,verified,low,2024-08-09,2871.59
C003574,PASSPORT,27,premium,Cusco,verified,medium,2023-05-07,3789.63
C003575,DNI,35,sme,Surco,verified,medium,2023-09-03,3335.27
C003576,DNI,59,mass_market,Arequipa,verified,low,2023-08-22,2537.28
C003577,DNI,18,mass_market,Surco,rejected,low,2024-10-28,8160.44
C003578,DNI,46,mass_market,San Borja,verified,medium,2024-08-07,3700.86
C003579,DNI,30,affluent,Arequipa,verified,low,2024-03-14,4557.59
C003580,DNI,21,mass_market,Trujillo,verified,medium,2023-05-17,5378.66
C003581,DNI,74,mass_market,Surco,verified,low,2024-07-09,4304.78
C003582,DNI,29,sme,Cusco,verified,high,2023-05-29,9270.18
C003583,DNI,73,mass_market,Cusco,verified,medium,2023-02-25,3265.94
C003584,DNI,65,sme,Arequipa,verified,low,2024-11-18,2969.57
C003585,CE,36,mass_market,Lima,verified,low,2023-12-22,2085.44
C003586,DNI,43,mass_market,Trujillo,verified,low,2023-09-14,2589.06
C003587,DNI,61,mass_market,La Molina,verified,low,2023-03-04,1993.86
C003588,DNI,55,affluent,Trujillo,verified,low,2023-03-04,4326.29
C003589,DNI,33,mass_market,Cusco,verified,low,2023-01-29,1804.84
C003590,DNI,61,mass_market,San Borja,verified,low,2024-07-05,3104.43
C003591,DNI,42,premium,Surco,verified,low,2024-10-20,4055.18
C003592,DNI,73,mass_market,Surco,verified,medium,2024-08-22,3237.89
C003593,DNI,27,affluent,San Borja,verified,low,2024-07-21,1821.19
C003594,DNI,54,affluent,Miraflores,verified,medium,2023-10-27,4378.32
C003595,DNI,45,mass_market,Arequipa,verified,low,2024-12-05,2844.27
C003596,CE,45,affluent,Cusco,verified,low,2024-09-03,614.01
C003597,DNI,42,mass_market,Callao,verified,low,2023-08-03,1735.68
C003598,DNI,42,affluent,Piura,verified,low,2023-05-21,6442.18
C003599,DNI,68,mass_market,San Borja,verified,low,2024-05-21,6743.79
C003600,DNI,29,affluent,San Borja,verified,low,2024-07-14,3981.29
C003601,CE,25,mass_market,Trujillo,verified,high,2024-05-13,4588.18
C003602,DNI,53,affluent,Arequipa,verified,low,2024-09-18,1942.9
C003603,DNI,56,mass_market,Arequipa,verified,medium,2024-05-16,2583.55
C003604,DNI,41,mass_market,Callao,verified,low,2024-08-09,5880.82
C003605,DNI,40,mass_market,Piura,verified,low,2023-07-10,3767.83
C003606,DNI,54,mass_market,Arequipa,verified,low,2024-12-11,3089.37
C003607,DNI,28,sme,Lima,verified,medium,2024-11-05,2689.89
C003608,CE,34,mass_market,Cusco,verified,low,2024-10-12,5687.12
C003609,DNI,45,premium,Lima,verified,medium,2023-02-18,5525.44
C003610,DNI,73,premium,Miraflores,verified,low,2023-12-29,4261.26
C003611,DNI,70,affluent,Cusco,verified,low,2024-09-18,3091.62
C003612,DNI,20,mass_market,La Molina,verified,low,2024-11-10,2449.85
C003613,DNI,19,mass_market,Cusco,verified,low,2024-05-10,4364.06
C003614,CE,68,affluent,Cusco,verified,low,2023-10-04,1626.12
C003615,DNI,46,mass_market,Callao,verified,low,2023-02-16,1822.54
C003616,DNI,74,mass_market,Lima,verified,low,2023-08-04,1341.98
C003617,DNI,51,affluent,Piura,verified,low,2023-08-18,5880.38
C003618,DNI,31,sme,Trujillo,verified,low,2024-09-30,2005.47
C003619,DNI,50,affluent,Callao,verified,low,2023-11-19,3722.7
C003620,DNI,65,mass_market,Cusco,verified,low,2024-02-25,2782.05
C003621,DNI,64,affluent,Trujillo,verified,low,2023-08-13,14671.27
C003622,DNI,35,mass_market,Surco,verified,medium,2024-10-23,3801.11
C003623,DNI,46,mass_market,Trujillo,verified,medium,2023-10-14,1070.44
C003624,DNI,19,sme,San Borja,verified,low,2023-02-15,5690.14
C003625,DNI,28,mass_market,Callao,rejected,low,2023-01-14,2409.24
C003626,DNI,48,mass_market,Callao,verified,low,2024-09-24,2669.08
C003627,DNI,70,mass_market,San Borja,rejected,medium,2024-01-10,2059.29
C003628,DNI,66,sme,Surco,verified,medium,2024-12-03,3319.56
C003629,DNI,30,affluent,Arequipa,verified,low,2023-11-29,3295.73
C003630,DNI,61,affluent,Arequipa,verified,medium,2023-06-15,2090.14
C003631,DNI,43,affluent,Arequipa,verified,low,2024-05-21,2254.13
C003632,DNI,73,mass_market,Arequipa,verified,low,2023-04-27,3151.73
C003633,DNI,51,mass_market,Lima,verified,medium,2024-09-27,821.8
C003634,DNI,71,mass_market,San Borja,verified,medium,2024-07-19,1349.08
C003635,DNI,70,mass_market,Surco,verified,medium,2024-03-14,7468.85
C003636,DNI,67,mass_market,Cusco,verified,low,2023-10-31,3569.93
C003637,DNI,27,premium,Miraflores,verified,low,2024-04-01,2233.44
C003638,DNI,29,mass_market,Callao,verified,medium,2023-09-28,1172.81
C003639,DNI,66,mass_market,Trujillo,rejected,low,2024-12-11,2890.04
C003640,DNI,39,mass_market,Arequipa,verified,low,2023-08-04,5124.85
C003641,DNI,63,mass_market,Trujillo,verified,low,2023-04-23,12728.05
C003642,DNI,71,sme,Miraflores,verified,medium,2023-01-16,8439.1
C003643,DNI,48,mass_market,Callao,rejected,medium,2023-08-04,1830.21
C003644,DNI,36,mass_market,La Molina,verified,low,2024-03-02,2269.49
C003645,DNI,62,affluent,Piura,verified,medium,2023-05-15,1327.0
C003646,DNI,41,mass_market,Surco,verified,low,2023-02-12,1876.36
C003647,DNI,42,mass_market,Lima,pending,low,2023-10-11,2651.65
C003648,DNI,52,mass_market,Trujillo,verified,low,2023-04-08,2435.91
C003649,DNI,74,affluent,Arequipa,verified,low,2023-03-01,9228.13
C003650,DNI,25,premium,San Borja,verified,medium,2023-08-18,1446.0
C003651,DNI,22,affluent,Trujillo,verified,medium,2024-10-04,2907.93
C003652,DNI,39,mass_market,Callao,verified,low,2024-01-20,958.24
C003653,DNI,45,sme,La Molina,verified,medium,2023-06-08,3575.96
C003654,DNI,29,mass_market,Surco,verified,low,2024-04-15,1425.19
C003655,DNI,50,mass_market,San Borja,verified,low,2024-08-18,5466.78
C003656,DNI,70,mass_market,Piura,verified,medium,2023-07-27,2540.04
C003657,DNI,33,mass_market,Callao,verified,low,2023-06-23,1378.72
C003658,DNI,43,mass_market,La Molina,verified,medium,2023-03-22,937.78
C003659,DNI,29,affluent,San Borja,verified,low,2023-01-18,1740.19
C003660,DNI,40,sme,Piura,verified,medium,2024-12-08,3400.44
C003661,DNI,66,mass_market,Trujillo,verified,low,2023-10-18,3758.72
C003662,DNI,43,mass_market,Callao,verified,low,2023-12-26,2266.2
C003663,DNI,58,mass_market,Cusco,verified,low,2023-10-06,4960.14
C003664,DNI,30,mass_market,Piura,rejected,low,2024-02-01,1596.14
C003665,CE,40,affluent,La Molina,pending,low,2023-05-22,595.93
C003666,CE,48,mass_market,Cusco,verified,low,2024-11-07,3482.15
C003667,DNI,53,sme,Cusco,verified,medium,2024-05-31,6060.53
C003668,DNI,44,mass_market,Lima,verified,medium,2023-09-08,6091.4
C003669,DNI,53,mass_market,La Molina,verified,medium,2024-10-23,1458.41
C003670,DNI,64,mass_market,Cusco,verified,medium,2024-06-23,2209.27
C003671,DNI,59,mass_market,Trujillo,verified,medium,2023-08-25,4438.63
C003672,CE,40,mass_market,Callao,verified,low,2023-05-12,2111.37
C003673,DNI,55,affluent,Callao,verified,medium,2023-11-02,3158.84
C003674,PASSPORT,20,mass_market,Trujillo,verified,medium,2023-12-24,2010.14
C003675,DNI,47,affluent,Lima,verified,low,2023-10-12,1637.35
C003676,CE,74,mass_market,Surco,pending,low,2023-10-20,1820.73
C003677,DNI,49,mass_market,Lima,verified,low,2023-06-12,5042.46
